company,mdate,WorkingCapital_TotalAssets,RetainedEarnings_TotalAssets,CashFlow_TotalDebt,TotalDebt_TotalAssets,CurrentRatio,stock_prefix
1723 中碳,2015/06,0.240928412,0.35541079,0.272300836,0.310422573,1.81427899,17
1723 中碳,2014/06,0.263742886,0.367239151,0.416446359,0.318564625,1.864306564,17
1725 元禎,2024/12,0.556524433,0.153531222,0.070851271,0.324122792,2.76792271,17
1725 元禎,2024/06,0.532710585,0.12843702,-0.009901959,0.347424584,2.576462688,17
1725 元禎,2023/12,0.491810721,0.145612172,0.100122759,0.374248164,2.349352418,17
1725 元禎,2023/06,0.473077361,0.131402845,0.058447117,0.387169953,2.257395296,17
1725 元禎,2022/12,0.453791548,0.147745828,0.158726402,0.40811732,2.142474087,17
1725 元禎,2022/06,0.428095722,0.117783872,0.028377344,0.436399334,2.006926977,17
1725 元禎,2021/12,0.47842571,0.142905507,-0.025110793,0.383632464,2.283968637,17
1725 元禎,2021/06,0.470273741,0.128881506,-0.040131173,0.430278673,2.125949839,17
1725 元禎,2020/12,0.522880553,0.165689672,0.150927715,0.357861719,2.524384181,17
1725 元禎,2020/06,0.496742082,0.128966112,-0.001628356,0.384129006,2.347190949,17
1725 元禎,2019/12,0.526211542,0.140842846,0.189031054,0.361150791,2.519645694,17
1725 元禎,2019/06,0.491022162,0.120685274,0.030145932,0.392631183,2.302056725,17
1725 元禎,2018/12,0.462466129,0.139761492,0.169394991,0.420987513,2.136176677,17
1725 元禎,2018/06,0.423382807,0.10779953,0.047663929,0.465092714,1.94120849,17
1725 元禎,2017/12,0.406483229,0.115785217,-0.061008098,0.485603335,1.861018146,17
1725 元禎,2017/06,0.38765646,0.093554892,-0.084665978,0.497814261,1.799950866,17
1725 元禎,2016/12,0.378790624,0.110753652,0.110192821,0.501513368,1.776180305,17
1725 元禎,2016/06,0.378689208,0.097370216,0.001572606,0.481113534,1.81022664,17
1725 元禎,2015/12,0.398866727,0.118287168,0.193992955,0.455012233,1.90738593,17
1725 元禎,2015/06,0.395814666,0.083897908,0.066265329,0.465756537,1.879803523,17
1725 元禎,2014/12,0.387254934,0.090475179,0.104480954,0.479614936,1.837397985,17
1725 元禎,2014/06,0.35261483,0.064941193,0.060154693,0.514783093,1.706933204,17
1726 永記,2024/12,0.539369124,0.727226968,0.37487314,0.133577915,5.350236244,17
1726 永記,2024/06,0.491336324,0.670995026,0.222552134,0.191054344,3.72764623,17
1726 永記,2023/12,0.518611381,0.718230633,0.891529514,0.153161571,4.694118024,17
1726 永記,2023/06,0.482392896,0.691339512,0.372975718,0.177969238,3.904224581,17
1726 永記,2022/12,0.497710136,0.70403918,0.314382972,0.161532161,4.444814835,17
1726 永記,2022/06,0.461828536,0.667037204,0.086832788,0.201511789,3.511358595,17
1726 永記,2021/12,0.483360745,0.693004667,0.220593243,0.17978192,3.969620465,17
1726 永記,2021/06,0.562518465,0.730950031,0.099430395,0.13836874,5.857052688,17
1726 永記,2020/12,0.559967766,0.723296895,0.815656731,0.148057296,5.595111705,17
1726 永記,2020/06,0.53386287,0.702166803,0.314581246,0.17829133,4.521325532,17
1726 永記,2019/12,0.572752178,0.728793621,0.651448436,0.139672801,6.139278233,17
1726 永記,2019/06,0.527813571,0.660305645,0.224586749,0.197179829,4.132400235,17
1726 永記,2018/12,0.575263643,0.69794607,0.175209202,0.159392172,5.467349875,17
1726 永記,2018/06,0.542342312,0.644653003,0.02940557,0.206415386,4.062711814,17
1726 永記,2017/12,0.595606383,0.68638107,0.370088662,0.162768255,5.578205289,17
1726 永記,2017/06,0.601944547,0.645519086,0.025849042,0.201698532,4.56779239,17
1726 永記,2016/12,0.648179625,0.672781351,0.711741042,0.160904846,6.167192342,17
1726 永記,2016/06,0.613023708,0.615651352,0.272829017,0.209056845,4.644480709,17
1726 永記,2015/12,0.656575355,0.649349157,1.005207107,0.163369099,6.642261872,17
1726 永記,2015/06,0.599992777,0.592153712,0.249727346,0.225607188,4.278748926,17
1726 永記,2014/12,0.653752258,0.62832186,0.686490704,0.171568586,6.103100316,17
1726 永記,2014/06,0.604558276,0.584674638,0.263697359,0.226315378,4.257215195,17
1727 中華化,2024/12,0.074661187,0.147958459,0.364872004,0.317424941,1.295464353,17
1727 中華化,2024/06,0.115733075,0.140441233,0.110777797,0.319792677,1.451046788,17
1727 中華化,2023/12,0.082709302,0.147553985,0.217728172,0.353369417,1.289150709,17
1727 中華化,2023/06,0.187394088,0.153739387,0.180838897,0.340142902,2.005973269,17
1727 中華化,2022/12,0.16943121,0.162213143,0.26505006,0.446885068,1.695414073,17
1727 中華化,2022/06,0.079756217,0.149677993,0.099811128,0.458930822,1.216643413,17
1727 中華化,2021/12,0.157329664,0.153465318,0.299583046,0.429776636,1.496057974,17
1727 中華化,2021/06,0.136154145,0.12213545,0.227773005,0.43173894,1.454358519,17
1727 中華化,2020/12,0.168886618,0.085054684,0.410575088,0.447976979,1.725349809,17
1727 中華化,2020/06,0.188004642,0.082392598,0.12528788,0.445949564,1.81877505,17
1727 中華化,2019/12,0.015582401,0.142265886,0.239052205,0.416149135,1.038279367,17
1727 中華化,2019/06,0.017607519,0.129037238,0.082078329,0.440318117,1.040626191,17
1727 中華化,2018/12,0.070783631,0.151544389,0.318841732,0.419778245,1.171020288,17
1727 中華化,2018/06,0.075335896,0.136421479,0.139599321,0.431200341,1.178333648,17
1727 中華化,2017/12,0.079145026,0.13909689,0.09417138,0.432103501,1.187000361,17
1727 中華化,2017/06,0.080180727,0.123101619,0.060430352,0.423054162,1.193416983,17
1727 中華化,2016/12,0.101310051,0.141255785,0.141146757,0.392979908,1.263710123,17
1727 中華化,2016/06,0.101208516,0.125103121,0.038472132,0.381577975,1.271732932,17
1727 中華化,2015/12,0.126506661,0.135502851,0.407994573,0.358353009,1.368180949,17
1727 中華化,2015/06,0.12080648,0.11510219,0.20098372,0.376494487,1.331037406,17
1727 中華化,2014/12,0.14315145,0.142241962,0.0673585,0.372754393,1.39657539,17
1727 中華化,2014/06,0.155855659,0.126293544,0.089482142,0.352458228,1.458384554,17
1730 花仙子,2024/12,0.53712617,0.419081964,0.864618158,0.206913409,3.682272872,17
1730 花仙子,2024/06,0.467289486,0.365357736,0.358496293,0.278425948,2.725701569,17
1730 花仙子,2023/12,0.509902648,0.400395683,0.763100413,0.231225187,3.377949279,17
1730 花仙子,2023/06,0.457508827,0.355816186,0.343267051,0.289366643,2.720183099,17
1730 花仙子,2022/12,0.501690244,0.378751964,0.516232229,0.26140298,3.351542861,17
1730 花仙子,2022/06,0.433708529,0.320092615,0.31726194,0.342795432,2.492345171,17
1730 花仙子,2021/12,0.471828302,0.342776383,0.417640244,0.320518035,2.93997262,17
1730 花仙子,2021/06,0.415524143,0.290786083,0.300691925,0.377511959,2.385895711,17
1730 花仙子,2020/12,0.530667877,0.350677332,0.0239316,0.280074039,3.030492093,17
1730 花仙子,2020/06,0.466172486,0.255288877,0.10589543,0.419461386,2.357895928,17
1730 花仙子,2019/12,0.26639445,0.306502772,0.654254368,0.330217211,2.095394844,17
1730 花仙子,2019/06,0.193913628,0.237782222,0.347350165,0.425512973,1.555471164,17
1730 花仙子,2018/12,0.288566458,0.239013721,0.264457427,0.421503486,2.114526032,17
1730 花仙子,2018/06,0.385204865,0.23084744,-0.069487447,0.348401391,2.143369548,17
1730 花仙子,2017/12,0.468104226,0.257663193,0.466835686,0.314639074,3.008037317,17
1730 花仙子,2017/06,0.46712269,0.219646914,0.156548046,0.36587078,2.769611792,17
1730 花仙子,2016/12,0.483584897,0.237772833,0.35917298,0.345742054,3.059608291,17
1730 花仙子,2016/06,0.439820779,0.190848586,0.178298153,0.36599033,2.748874831,17
1730 花仙子,2015/12,0.299109272,0.223277883,0.329902352,0.365236262,1.853183676,17
1730 花仙子,2015/06,0.287479063,0.197695896,0.139037654,0.339304925,1.887334634,17
1730 花仙子,2014/12,0.289796363,0.209983982,0.315643277,0.345563329,1.876665206,17
1730 花仙子,2014/06,0.432877507,0.22088291,0.130887268,0.346723816,2.320425436,17
1731 美吾華,2024/12,0.222615758,0.203841921,0.201304356,0.337125186,2.635721155,17
1731 美吾華,2024/06,0.208311441,0.179130408,0.10633591,0.356114386,2.141245025,17
1731 美吾華,2023/12,0.258520355,0.214862198,0.307352358,0.280683288,3.068284801,17
1731 美吾華,2023/06,0.248359136,0.197447525,0.150164283,0.283016184,2.391338907,17
1731 美吾華,2022/12,0.291129444,0.231613469,0.277499643,0.210646312,3.357480083,17
1731 美吾華,2022/06,0.227074947,0.213560798,0.168727171,0.194672286,2.1826071,17
1731 美吾華,2021/12,0.367195691,0.203589756,0.383045075,0.254987392,3.615080226,17
1731 美吾華,2021/06,0.386107734,0.232301838,0.198991225,0.236731857,4.140044534,17
1731 美吾華,2020/12,0.389507428,0.209492841,0.400625775,0.24238753,4.239038085,17
1731 美吾華,2020/06,0.358270144,0.185572235,0.112087357,0.264844293,3.574035086,17
1731 美吾華,2019/12,0.334080882,0.156300488,0.222018116,0.357457568,2.380532805,17
1731 美吾華,2019/06,0.30672572,0.142140923,0.070257182,0.376117235,2.179093886,17
1731 美吾華,2018/12,0.311805103,0.135608883,0.239611684,0.356713251,2.29042682,17
1731 美吾華,2018/06,0.275905408,0.121149239,0.120096879,0.38252754,2.01191507,17
1731 美吾華,2017/12,0.293573769,0.08595488,0.275253197,0.318139902,2.235832595,17
1731 美吾華,2017/06,0.274416079,0.06741187,0.117257888,0.35878742,1.979165682,17
1731 美吾華,2016/12,0.279069365,0.081021206,0.085773343,0.335592466,2.091476148,17
1731 美吾華,2016/06,0.247224007,0.057222205,0.024027756,0.34547349,1.935913614,17
1731 美吾華,2015/12,0.269526717,0.070152159,0.173037724,0.341901572,2.024974697,17
1731 美吾華,2015/06,0.325211452,0.057784141,-0.114121991,0.350767,2.19919566,17
1731 美吾華,2014/12,0.345170867,0.074819607,0.255789785,0.316232586,2.476298635,17
1731 美吾華,2014/06,0.222880953,0.052585041,0.055528061,0.34910135,1.643997365,17
1732 毛寶,2024/12,0.4306124,0.105327669,0.009424064,0.248168281,3.130420044,17
1732 毛寶,2024/06,0.422408475,0.097778661,0.029929411,0.268958162,2.877616875,17
1732 毛寶,2023/12,0.413283369,0.08556313,0.181852459,0.268500509,2.869607455,17
1732 毛寶,2023/06,0.437320235,0.095003747,-0.145714902,0.230161043,3.398066267,17
1732 毛寶,2022/12,0.438866024,0.092730642,0.160265625,0.262687895,3.037367988,17
1732 毛寶,2022/06,0.443433946,0.094863824,0.016616146,0.251389133,3.084448148,17
1732 毛寶,2021/12,0.443629474,0.101744182,0.236002631,0.27466943,2.868570315,17
1732 毛寶,2021/06,0.476134357,0.132816647,0.100699614,0.240676101,3.330637348,17
1732 毛寶,2020/12,0.464813671,0.110400509,0.303177369,0.246073757,3.239569294,17
1732 毛寶,2020/06,0.457281558,0.091018483,0.216890343,0.241661335,3.282754959,17
1732 毛寶,2019/12,0.44116867,0.055346471,0.172783555,0.237791244,3.315247458,17
1732 毛寶,2019/06,0.408958351,0.023564719,0.069133191,0.273543935,2.840912493,17
1732 毛寶,2018/12,0.414507373,0.012745753,0.21443828,0.248263056,2.91213227,17
1732 毛寶,2018/06,0.397453497,0.00022359,0.034161772,0.267940958,2.731517069,17
1732 毛寶,2017/12,0.398320079,-0.003208799,-0.130030001,0.257639955,2.832911847,17
1732 毛寶,2017/06,0.38454108,-0.02061493,-0.305282232,0.252462273,2.830795262,17
1732 毛寶,2016/12,0.353498192,-0.015047104,0.119267815,0.305179824,2.332824495,17
1732 毛寶,2016/06,0.395075936,0.012315422,0.027542821,0.240384059,3.032179178,17
1732 毛寶,2015/12,0.388423053,0.023251847,0.090908486,0.25359848,2.864209639,17
1732 毛寶,2015/06,0.399319672,0.032243713,0.007972795,0.23951104,3.077594188,17
1732 毛寶,2014/12,0.402651504,0.040113484,0.029732859,0.248448827,3.063018157,17
1732 毛寶,2014/06,0.426336439,0.057428323,0.12219677,0.250576452,3.356264138,17
1733 五鼎,2024/12,0.481536074,0.307469829,0.551732068,0.24616529,3.438984878,17
1733 五鼎,2024/06,0.472962219,0.289976161,0.232942311,0.239445551,3.520598407,17
1733 五鼎,2023/12,0.489022657,0.312961144,0.4607175,0.217705324,3.930155939,17
1733 五鼎,2023/06,0.429978678,0.276983501,0.143413274,0.272248073,2.938565981,17
1733 五鼎,2022/12,0.431035737,0.294248501,0.038197036,0.277093778,2.89978477,17
1733 五鼎,2022/06,0.354719388,0.240935367,0.072555335,0.345484061,2.196107976,17
1733 五鼎,2021/12,0.364717108,0.255514859,0.196167349,0.343352305,2.239317816,17
1733 五鼎,2021/06,0.345328276,0.244527972,0.187805224,0.348262828,2.141063324,17
1733 五鼎,2020/12,0.302117112,0.221352758,0.279130586,0.379142746,1.906749405,17
1733 五鼎,2020/06,0.256160148,0.191394236,0.124113493,0.42553362,1.67459625,17
1733 五鼎,2019/12,0.410944126,0.213752364,0.406660102,0.404161258,2.861411924,17
1733 五鼎,2019/06,0.378937772,0.192428484,0.162691695,0.422359368,2.593047075,17
1733 五鼎,2018/12,0.42444263,0.225536216,0.074932128,0.354221787,3.153689754,17
1733 五鼎,2018/06,0.32053191,0.180288131,0.013614146,0.463366465,1.969937377,17
1733 五鼎,2017/12,0.214928915,0.201551163,0.068438537,0.383332574,1.569848724,17
1733 五鼎,2017/06,0.293269158,0.171877848,-0.079822573,0.422849159,1.995023404,17
1733 五鼎,2016/12,0.475136217,0.196067156,0.387849616,0.307297786,3.866108343,17
1733 五鼎,2016/06,0.393053766,0.216513173,0.086621166,0.348225484,2.757760508,17
1733 五鼎,2015/12,0.439266463,0.262963406,0.617440747,0.283796522,4.014814173,17
1733 五鼎,2015/06,0.201722813,0.194157146,0.160411002,0.375959314,1.549683254,17
1733 五鼎,2014/12,0.25699253,0.264214369,0.343733382,0.294349036,1.903527079,17
1733 五鼎,2014/06,0.298566122,0.186536722,0.021463603,0.420883618,2.069996538,17
1734 杏輝,2024/12,0.190774429,0.10295312,0.215659585,0.436958808,1.844488614,17
1734 杏輝,2024/06,0.219115065,0.079249565,0.06881164,0.46679318,2.062129519,17
1734 杏輝,2023/12,0.230985809,0.101446134,0.10387259,0.456434175,2.198570757,17
1734 杏輝,2023/06,0.208326682,0.077948901,0.035422288,0.465952669,1.962842146,17
1734 杏輝,2022/12,0.215440396,0.071849843,0.143277916,0.479911291,1.921591993,17
1734 杏輝,2022/06,0.235149323,0.057203778,0.053696661,0.488038389,2.111241726,17
1734 杏輝,2021/12,0.187889883,0.033866474,0.043115415,0.505350083,1.76171441,17
1734 杏輝,2021/06,0.210569551,0.040354137,-0.002883975,0.489507804,1.897636468,17
1734 杏輝,2020/12,0.197446513,0.039956324,0.049073914,0.486883203,1.90964789,17
1734 杏輝,2020/06,0.172156373,0.049670062,0.01899318,0.501897185,1.677353663,17
1734 杏輝,2019/12,0.186967213,0.04661673,-0.029290496,0.458666778,1.957080056,17
1734 杏輝,2019/06,0.178352827,0.040495958,-0.001198437,0.467847005,1.788520055,17
1734 杏輝,2018/12,0.209663895,0.047592371,0.032379737,0.417701251,2.385840805,17
1734 杏輝,2018/06,0.208288524,0.048898923,0.023350964,0.416724879,2.218016272,17
1734 杏輝,2017/12,0.232918701,0.048849928,0.090993554,0.399850408,2.653318439,17
1734 杏輝,2017/06,0.226411227,0.044907064,0.041122804,0.389556582,2.629762328,17
1734 杏輝,2016/12,0.230291772,0.045828206,0.035961641,0.390621611,2.531020232,17
1734 杏輝,2016/06,0.204240005,0.037790008,-0.003232654,0.398944577,2.282264154,17
1734 杏輝,2015/12,0.203259954,0.055207625,0.115623492,0.379895795,2.26979893,17
1734 杏輝,2015/06,0.230482688,0.048689738,0.031649483,0.373030791,2.363117762,17
1734 杏輝,2014/12,0.255446438,0.07292266,0.062288292,0.369027815,2.456075605,17
1734 杏輝,2014/06,0.242258045,0.076486312,0.064941674,0.395017396,2.538490114,17
1735 日勝化,2024/12,0.056866661,0.142200343,0.139751873,0.520391186,1.130562363,17
1735 日勝化,2024/06,0.046102662,0.127439098,0.054771633,0.541264436,1.103322158,17
1735 日勝化,2023/12,0.055408533,0.127269899,0.253820663,0.545844656,1.126743847,17
1735 日勝化,2023/06,0.055322174,0.113324908,0.141865654,0.556777139,1.128715187,17
1735 日勝化,2022/12,0.076086167,0.117988387,0.18237847,0.558699107,1.179244798,17
1735 日勝化,2022/06,0.061347353,0.094168787,-0.003081745,0.63088155,1.120437276,17
1735 日勝化,2021/12,0.071643002,0.098103808,-0.106177887,0.614665555,1.147242208,17
1735 日勝化,2021/06,0.167286329,0.107650634,-0.043084693,0.580774707,1.389668526,17
1735 日勝化,2020/12,0.158645268,0.132326645,0.203257012,0.514064847,1.373790253,17
1735 日勝化,2020/06,0.131566806,0.113389925,0.146439794,0.512508913,1.278202519,17
1735 日勝化,2019/12,0.18588411,0.136015057,0.284095295,0.495312397,1.406759923,17
1735 日勝化,2019/06,0.203960752,0.11273356,0.09655388,0.50967826,1.433798232,17
1735 日勝化,2018/12,0.193164787,0.097860254,0.024898608,0.536840567,1.396889255,17
1735 日勝化,2018/06,0.188920303,0.094922012,-0.029913809,0.54058472,1.389497835,17
1735 日勝化,2017/12,0.188935398,0.107762736,-0.015811362,0.540295823,1.388927655,17
1735 日勝化,2017/06,0.17685697,0.09558314,0.002468272,0.528933706,1.379000391,17
1735 日勝化,2016/12,0.211413384,0.112628334,0.19402662,0.493738741,1.452124974,17
1735 日勝化,2016/06,0.222528236,0.102108312,0.081257844,0.501561745,1.473106047,17
1735 日勝化,2015/12,0.257076133,0.125868493,0.402361849,0.46269998,1.608038511,17
1735 日勝化,2015/06,0.20717014,0.093409749,0.184042584,0.5382186,1.415947885,17
1735 日勝化,2014/12,0.196728169,0.079172604,0.037977718,0.58680683,1.35950827,17
1735 日勝化,2014/06,0.170547682,0.057930413,0.034844924,0.622351934,1.293327064,17
1736 喬山,2024/12,0.218237849,0.236692355,0.03337105,0.723846508,1.457860579,17
1736 喬山,2024/06,0.13278589,0.21168197,0.015336902,0.74497142,1.252521871,17
1736 喬山,2023/12,0.150611364,0.22534979,0.143526596,0.735064373,1.302661987,17
1736 喬山,2023/06,0.203436034,0.207627939,0.013466824,0.742408526,1.467394898,17
1736 喬山,2022/12,0.041677902,0.197629112,0.013356163,0.756025995,1.065317652,17
1736 喬山,2022/06,0.015897217,0.198129702,0.010509161,0.744346638,1.025818461,17
1736 喬山,2021/12,0.067760393,0.2098421,-0.136662897,0.733962034,1.113389903,17
1736 喬山,2021/06,0.100574625,0.23491353,-0.11843849,0.696046821,1.187050786,17
1736 喬山,2020/12,0.121776194,0.247321319,0.140719387,0.670321106,1.240727981,17
1736 喬山,2020/06,0.105158645,0.236049464,0.056112202,0.699832609,1.212066895,17
1736 喬山,2019/12,0.193454421,0.276861737,0.052996207,0.660771468,1.396235608,17
1736 喬山,2019/06,0.148046483,0.247514563,-0.01957487,0.668123337,1.272405367,17
1736 喬山,2018/12,0.187687354,0.269341897,0.064043415,0.644925633,1.343937705,17
1736 喬山,2018/06,0.210974936,0.26732824,0.003792082,0.629637302,1.418441347,17
1736 喬山,2017/12,0.237929161,0.274104538,-0.005227591,0.633205105,1.472632829,17
1736 喬山,2017/06,0.224408213,0.264302026,-0.070561909,0.642033504,1.441126857,17
1736 喬山,2016/12,0.213893059,0.279299429,0.089534004,0.620102797,1.386352797,17
1736 喬山,2016/06,0.220050679,0.267305749,0.039342216,0.601288325,1.406645356,17
1736 喬山,2015/12,0.250023247,0.263026207,-0.015974727,0.603959449,1.457794799,17
1736 喬山,2015/06,0.274871889,0.27647569,-0.000322638,0.572457133,1.527773513,17
